"id","In","Sensor","Pin","Fecha","Hora","Comentario"
"2326,""InAn"",""29.1"",""19"",""2024-02-24"",""04:47:03"",""Alert activated Temperatura { Sensor Value: 29.100000381469727 idpinout: 20 idpino: 19 }"""
"2327,""InAn"",""77.4"",""19"",""2024-02-24"",""04:48:18"",""Alert activated  Humedad { Sensor Value: 77.4000015258789 idpinout: 21 idpino: 19 }"""
"2328,""InAn"",""29.0"",""19"",""2024-02-24"",""05:17:17"",""Alert activated Temperatura { Sensor Value: 29.0 idpinout: 20 idpino: 19 }"""
"2329,""InAn"",""77.2"",""19"",""2024-02-24"",""05:18:25"",""Alert activated  Humedad { Sensor Value: 77.19999694824219 idpinout: 21 idpino: 19 }"""
"2330,""InAn"",""28.7"",""19"",""2024-02-24"",""05:47:28"",""Alert activated Temperatura { Sensor Value: 28.700000762939453 idpinout: 20 idpino: 19 }"""
"2331,""InAn"",""78.4"",""19"",""2024-02-24"",""05:48:37"",""Alert activated  Humedad { Sensor Value: 78.4000015258789 idpinout: 21 idpino: 19 }"""
"2332,""InAn"",""29.1"",""19"",""2024-02-24"",""06:17:39"",""Alert activated Temperatura { Sensor Value: 29.100000381469727 idpinout: 20 idpino: 19 }"""
"2333,""InAn"",""80.0"",""19"",""2024-02-24"",""06:19:20"",""Alert activated  Humedad { Sensor Value: 80.0 idpinout: 21 idpino: 19 }"""
"2334,""InAn"",""28.6"",""19"",""2024-02-24"",""06:47:44"",""Alert activated Temperatura { Sensor Value: 28.600000381469727 idpinout: 20 idpino: 19 }"""
"2335,""InAn"",""78.8"",""19"",""2024-02-24"",""06:49:32"",""Alert activated  Humedad { Sensor Value: 78.80000305175781 idpinout: 21 idpino: 19 }"""
"2336,""InAn"",""29.0"",""19"",""2024-02-24"",""07:17:55"",""Alert activated Temperatura { Sensor Value: 29.0 idpinout: 20 idpino: 19 }"""
"2337,""InAn"",""77.4"",""19"",""2024-02-24"",""07:19:40"",""Alert activated  Humedad { Sensor Value: 77.4000015258789 idpinout: 21 idpino: 19 }"""
"2338,""InAn"",""29.2"",""19"",""2024-02-24"",""07:48:08"",""Alert activated Temperatura { Sensor Value: 29.200000762939453 idpinout: 20 idpino: 19 }"""
"2339,""InAn"",""77.7"",""19"",""2024-02-24"",""07:49:47"",""Alert activated  Humedad { Sensor Value: 77.69999694824219 idpinout: 21 idpino: 19 }"""
"2340,""InAn"",""28.5"",""19"",""2024-02-24"",""08:18:18"",""Alert activated Temperatura { Sensor Value: 28.5 idpinout: 20 idpino: 19 }"""
"2341,""InAn"",""79.5"",""19"",""2024-02-24"",""08:19:59"",""Alert activated  Humedad { Sensor Value: 79.5 idpinout: 21 idpino: 19 }"""
"2342,""InAn"",""28.3"",""19"",""2024-02-24"",""08:48:26"",""Alert activated Temperatura { Sensor Value: 28.299999237060547 idpinout: 20 idpino: 19 }"""
"2343,""InAn"",""79.7"",""19"",""2024-02-24"",""08:50:11"",""Alert activated  Humedad { Sensor Value: 79.69999694824219 idpinout: 21 idpino: 19 }"""
"2344,""InAn"",""29.5"",""19"",""2024-02-24"",""09:18:38"",""Alert activated Temperatura { Sensor Value: 29.5 idpinout: 20 idpino: 19 }"""
"2345,""InAn"",""78.5"",""19"",""2024-02-24"",""09:20:21"",""Alert activated  Humedad { Sensor Value: 78.5 idpinout: 21 idpino: 19 }"""
"2346,""InAn"",""29.1"",""19"",""2024-02-24"",""09:48:51"",""Alert activated Temperatura { Sensor Value: 29.100000381469727 idpinout: 20 idpino: 19 }"""
"2347,""InAn"",""29.6"",""19"",""2024-02-24"",""10:19:03"",""Alert activated Temperatura { Sensor Value: 29.600000381469727 idpinout: 20 idpino: 19 }"""
"2348,""InAn"",""30.0"",""19"",""2024-02-24"",""10:57:21"",""Alert activated Temperatura { Sensor Value: 30.0 idpinout: 20 idpino: 19 }"""
"2349,""InAn"",""29.8"",""19"",""2024-02-24"",""11:27:31"",""Alert activated Temperatura { Sensor Value: 29.799999237060547 idpinout: 20 idpino: 19 }"""
"2350,""InAn"",""30.0"",""19"",""2024-02-24"",""11:57:41"",""Alert activated Temperatura { Sensor Value: 30.0 idpinout: 20 idpino: 19 }"""
"2351,""InAn"",""30.0"",""19"",""2024-02-24"",""21:01:00"",""Alert activated Temperatura { Sensor Value: 30.0 idpinout: 20 idpino: 19 }"""
"2352,""InAn"",""30.0"",""19"",""2024-02-24"",""22:06:13"",""Alert activated Temperatura { Sensor Value: 30.0 idpinout: 20 idpino: 19 }"""
"2353,""InAn"",""29.9"",""19"",""2024-02-24"",""22:36:25"",""Alert activated Temperatura { Sensor Value: 29.899999618530273 idpinout: 20 idpino: 19 }"""
"2354,""InAn"",""29.9"",""19"",""2024-02-24"",""23:06:34"",""Alert activated Temperatura { Sensor Value: 29.899999618530273 idpinout: 20 idpino: 19 }"""
"2355,""InAn"",""29.8"",""19"",""2024-02-24"",""23:36:44"",""Alert activated Temperatura { Sensor Value: 29.799999237060547 idpinout: 20 idpino: 19 }"""
"2356,""InAn"",""29.8"",""19"",""2024-02-25"",""00:07:02"",""Alert activated Temperatura { Sensor Value: 29.799999237060547 idpinout: 20 idpino: 19 }"""
"2357,""InAn"",""29.7"",""19"",""2024-02-25"",""00:37:10"",""Alert activated Temperatura { Sensor Value: 29.700000762939453 idpinout: 20 idpino: 19 }"""
"2358,""InAn"",""29.6"",""19"",""2024-02-25"",""01:07:20"",""Alert activated Temperatura { Sensor Value: 29.600000381469727 idpinout: 20 idpino: 19 }"""
"2359,""InAn"",""29.6"",""19"",""2024-02-25"",""01:37:27"",""Alert activated Temperatura { Sensor Value: 29.600000381469727 idpinout: 20 idpino: 19 }"""
"2360,""InAn"",""29.5"",""19"",""2024-02-25"",""02:07:41"",""Alert activated Temperatura { Sensor Value: 29.5 idpinout: 20 idpino: 19 }"""
"2361,""InAn"",""29.5"",""19"",""2024-02-25"",""02:37:50"",""Alert activated Temperatura { Sensor Value: 29.5 idpinout: 20 idpino: 19 }"""
"2362,""InAn"",""29.4"",""19"",""2024-02-25"",""03:07:57"",""Alert activated Temperatura { Sensor Value: 29.399999618530273 idpinout: 20 idpino: 19 }"""
"2363,""InAn"",""29.3"",""19"",""2024-02-25"",""03:38:05"",""Alert activated Temperatura { Sensor Value: 29.299999237060547 idpinout: 20 idpino: 19 }"""
"2364,""InAn"",""29.2"",""19"",""2024-02-25"",""04:08:13"",""Alert activated Temperatura { Sensor Value: 29.200000762939453 idpinout: 20 idpino: 19 }"""
"2365,""InAn"",""29.1"",""19"",""2024-02-25"",""04:38:19"",""Alert activated Temperatura { Sensor Value: 29.100000381469727 idpinout: 20 idpino: 19 }"""
"2366,""InAn"",""29.1"",""19"",""2024-02-25"",""05:08:27"",""Alert activated Temperatura { Sensor Value: 29.100000381469727 idpinout: 20 idpino: 19 }"""
"2367,""InAn"",""29.1"",""19"",""2024-02-25"",""05:38:34"",""Alert activated Temperatura { Sensor Value: 29.100000381469727 idpinout: 20 idpino: 19 }"""
"2368,""InAn"",""28.9"",""19"",""2024-02-25"",""06:08:51"",""Alert activated Temperatura { Sensor Value: 28.899999618530273 idpinout: 20 idpino: 19 }"""
"2369,""InAn"",""29.0"",""19"",""2024-02-25"",""06:38:59"",""Alert activated Temperatura { Sensor Value: 29.0 idpinout: 20 idpino: 19 }"""
"2370,""InAn"",""29.1"",""19"",""2024-02-25"",""07:09:11"",""Alert activated Temperatura { Sensor Value: 29.100000381469727 idpinout: 20 idpino: 19 }"""
"2371,""InAn"",""29.3"",""19"",""2024-02-25"",""07:39:22"",""Alert activated Temperatura { Sensor Value: 29.299999237060547 idpinout: 20 idpino: 19 }"""
"2372,""InAn"",""29.7"",""19"",""2024-02-25"",""08:09:34"",""Alert activated Temperatura { Sensor Value: 29.700000762939453 idpinout: 20 idpino: 19 }"""
"2373,""InAn"",""29.9"",""19"",""2024-02-25"",""08:39:46"",""Alert activated Temperatura { Sensor Value: 29.899999618530273 idpinout: 20 idpino: 19 }"""
"2374,""InAn"",""29.9"",""19"",""2024-02-25"",""09:09:54"",""Alert activated Temperatura { Sensor Value: 29.899999618530273 idpinout: 20 idpino: 19 }"""
"2375,""InAn"",""29.1"",""19"",""2024-02-25"",""09:40:05"",""Alert activated Temperatura { Sensor Value: 29.100000381469727 idpinout: 20 idpino: 19 }"""
"2376,""InAn"",""29.3"",""19"",""2024-02-25"",""10:10:13"",""Alert activated Temperatura { Sensor Value: 29.299999237060547 idpinout: 20 idpino: 19 }"""
"2377,""InAn"",""30.0"",""19"",""2024-02-25"",""10:40:21"",""Alert activated Temperatura { Sensor Value: 30.0 idpinout: 20 idpino: 19 }"""
"2378,""InAn"",""30.0"",""19"",""2024-02-25"",""11:10:33"",""Alert activated Temperatura { Sensor Value: 30.0 idpinout: 20 idpino: 19 }"""
"2379,""InAn"",""29.7"",""19"",""2024-02-25"",""11:40:41"",""Alert activated Temperatura { Sensor Value: 29.700000762939453 idpinout: 20 idpino: 19 }"""
"2380,""InAn"",""29.7"",""19"",""2024-02-25"",""12:10:48"",""Alert activated Temperatura { Sensor Value: 29.700000762939453 idpinout: 20 idpino: 19 }"""
"2381,""InAn"",""29.8"",""19"",""2024-02-25"",""12:41:00"",""Alert activated Temperatura { Sensor Value: 29.799999237060547 idpinout: 20 idpino: 19 }"""
"2382,""InAn"",""29.9"",""19"",""2024-02-25"",""13:11:08"",""Alert activated Temperatura { Sensor Value: 29.899999618530273 idpinout: 20 idpino: 19 }"""
"2383,""InAn"",""29.4"",""19"",""2024-02-25"",""13:41:15"",""Alert activated Temperatura { Sensor Value: 29.399999618530273 idpinout: 20 idpino: 19 }"""
"2384,""InAn"",""28.9"",""19"",""2024-02-25"",""14:11:21"",""Alert activated Temperatura { Sensor Value: 28.899999618530273 idpinout: 20 idpino: 19 }"""
"2385,""InAn"",""29.3"",""19"",""2024-02-25"",""14:41:33"",""Alert activated Temperatura { Sensor Value: 29.299999237060547 idpinout: 20 idpino: 19 }"""
"2386,""InAn"",""29.9"",""19"",""2024-02-25"",""15:11:39"",""Alert activated Temperatura { Sensor Value: 29.899999618530273 idpinout: 20 idpino: 19 }"""
"2387,""InAn"",""30.0"",""19"",""2024-02-25"",""16:18:50"",""Alert activated Temperatura { Sensor Value: 30.0 idpinout: 20 idpino: 19 }"""
"2388,""InAn"",""29.9"",""19"",""2024-02-25"",""16:49:03"",""Alert activated Temperatura { Sensor Value: 29.899999618530273 idpinout: 20 idpino: 19 }"""
"2389,""InAn"",""29.1"",""19"",""2024-02-25"",""17:19:14"",""Alert activated Temperatura { Sensor Value: 29.100000381469727 idpinout: 20 idpino: 19 }"""
"2390,""InAn"",""29.5"",""19"",""2024-02-25"",""17:49:22"",""Alert activated Temperatura { Sensor Value: 29.5 idpinout: 20 idpino: 19 }"""
"2391,""InAn"",""29.6"",""19"",""2024-02-25"",""18:19:30"",""Alert activated Temperatura { Sensor Value: 29.600000381469727 idpinout: 20 idpino: 19 }"""
"2392,""InAn"",""29.4"",""19"",""2024-02-25"",""18:49:42"",""Alert activated Temperatura { Sensor Value: 29.399999618530273 idpinout: 20 idpino: 19 }"""
"2393,""InAn"",""29.3"",""19"",""2024-02-25"",""19:19:54"",""Alert activated Temperatura { Sensor Value: 29.299999237060547 idpinout: 20 idpino: 19 }"""
"2394,""InAn"",""29.2"",""19"",""2024-02-25"",""19:50:07"",""Alert activated Temperatura { Sensor Value: 29.200000762939453 idpinout: 20 idpino: 19 }"""
"2395,""InAn"",""29.4"",""19"",""2024-02-25"",""20:20:18"",""Alert activated Temperatura { Sensor Value: 29.399999618530273 idpinout: 20 idpino: 19 }"""
"2396,""InAn"",""29.2"",""19"",""2024-02-25"",""20:50:30"",""Alert activated Temperatura { Sensor Value: 29.200000762939453 idpinout: 20 idpino: 19 }"""
"2397,""InAn"",""29.2"",""19"",""2024-02-25"",""21:20:38"",""Alert activated Temperatura { Sensor Value: 29.200000762939453 idpinout: 20 idpino: 19 }"""
"2398,""InAn"",""29.0"",""19"",""2024-02-25"",""21:50:50"",""Alert activated Temperatura { Sensor Value: 29.0 idpinout: 20 idpino: 19 }"""
"2399,""InAn"",""29.0"",""19"",""2024-02-25"",""22:21:02"",""Alert activated Temperatura { Sensor Value: 29.0 idpinout: 20 idpino: 19 }"""
"2400,""InAn"",""28.9"",""19"",""2024-02-25"",""22:51:13"",""Alert activated Temperatura { Sensor Value: 28.899999618530273 idpinout: 20 idpino: 19 }"""
"2401,""InAn"",""28.7"",""19"",""2024-02-25"",""23:21:24"",""Alert activated Temperatura { Sensor Value: 28.700000762939453 idpinout: 20 idpino: 19 }"""
"2402,""InAn"",""28.7"",""19"",""2024-02-25"",""23:51:38"",""Alert activated Temperatura { Sensor Value: 28.700000762939453 idpinout: 20 idpino: 19 }"""
"2403,""InAn"",""28.6"",""19"",""2024-02-26"",""00:21:48"",""Alert activated Temperatura { Sensor Value: 28.600000381469727 idpinout: 20 idpino: 19 }"""
"2404,""InAn"",""28.6"",""19"",""2024-02-26"",""00:52:03"",""Alert activated Temperatura { Sensor Value: 28.600000381469727 idpinout: 20 idpino: 19 }"""
"2405,""InAn"",""28.6"",""19"",""2024-02-26"",""01:22:13"",""Alert activated Temperatura { Sensor Value: 28.600000381469727 idpinout: 20 idpino: 19 }"""
"2406,""InAn"",""28.5"",""19"",""2024-02-26"",""01:52:22"",""Alert activated Temperatura { Sensor Value: 28.5 idpinout: 20 idpino: 19 }"""
"2407,""InAn"",""28.4"",""19"",""2024-02-26"",""02:22:32"",""Alert activated Temperatura { Sensor Value: 28.399999618530273 idpinout: 20 idpino: 19 }"""
"2408,""InAn"",""28.4"",""19"",""2024-02-26"",""02:52:37"",""Alert activated Temperatura { Sensor Value: 28.399999618530273 idpinout: 20 idpino: 19 }"""
"2409,""InAn"",""28.4"",""19"",""2024-02-26"",""03:22:55"",""Alert activated Temperatura { Sensor Value: 28.399999618530273 idpinout: 20 idpino: 19 }"""
"2410,""InAn"",""28.3"",""19"",""2024-02-26"",""03:53:07"",""Alert activated Temperatura { Sensor Value: 28.299999237060547 idpinout: 20 idpino: 19 }"""
"2411,""InAn"",""28.2"",""19"",""2024-02-26"",""04:23:19"",""Alert activated Temperatura { Sensor Value: 28.200000762939453 idpinout: 20 idpino: 19 }"""
"2412,""InAn"",""28.1"",""19"",""2024-02-26"",""04:53:30"",""Alert activated Temperatura { Sensor Value: 28.100000381469727 idpinout: 20 idpino: 19 }"""
"2413,""InAn"",""28.1"",""19"",""2024-02-26"",""05:23:43"",""Alert activated Temperatura { Sensor Value: 28.100000381469727 idpinout: 20 idpino: 19 }"""
"2414,""InAn"",""28.1"",""19"",""2024-02-26"",""05:53:53"",""Alert activated Temperatura { Sensor Value: 28.100000381469727 idpinout: 20 idpino: 19 }"""
"2415,""InAn"",""27.9"",""19"",""2024-02-26"",""06:24:11"",""Alert activated Temperatura { Sensor Value: 27.899999618530273 idpinout: 20 idpino: 19 }"""
"2416,""InAn"",""77.0"",""19"",""2024-02-26"",""06:50:18"",""Alert activated  Humedad { Sensor Value: 77.0 idpinout: 21 idpino: 19 }"""
"2417,""InAn"",""27.5"",""19"",""2024-02-26"",""06:54:22"",""Alert activated Temperatura { Sensor Value: 27.5 idpinout: 20 idpino: 19 }"""
"2418,""InAn"",""28.1"",""19"",""2024-02-26"",""07:24:34"",""Alert activated Temperatura { Sensor Value: 28.100000381469727 idpinout: 20 idpino: 19 }"""
"2419,""InAn"",""77.0"",""19"",""2024-02-26"",""07:42:37"",""Alert activated  Humedad { Sensor Value: 77.0 idpinout: 21 idpino: 19 }"""
"2420,""InAn"",""28.3"",""19"",""2024-02-26"",""07:54:44"",""Alert activated Temperatura { Sensor Value: 28.299999237060547 idpinout: 20 idpino: 19 }"""
"2421,""InAn"",""28.4"",""19"",""2024-02-26"",""08:24:51"",""Alert activated Temperatura { Sensor Value: 28.399999618530273 idpinout: 20 idpino: 19 }"""
"2422,""InAn"",""28.6"",""19"",""2024-02-26"",""08:55:00"",""Alert activated Temperatura { Sensor Value: 28.600000381469727 idpinout: 20 idpino: 19 }"""
"2423,""InAn"",""28.7"",""19"",""2024-02-26"",""09:25:07"",""Alert activated Temperatura { Sensor Value: 28.700000762939453 idpinout: 20 idpino: 19 }"""
"2424,""InAn"",""28.8"",""19"",""2024-02-26"",""09:55:14"",""Alert activated Temperatura { Sensor Value: 28.799999237060547 idpinout: 20 idpino: 19 }"""
"2425,""InAn"",""28.8"",""19"",""2024-02-26"",""10:25:23"",""Alert activated Temperatura { Sensor Value: 28.799999237060547 idpinout: 20 idpino: 19 }"""
"2426,""InAn"",""28.3"",""19"",""2024-02-26"",""10:55:45"",""Alert activated Temperatura { Sensor Value: 28.299999237060547 idpinout: 20 idpino: 19 }"""
"2427,""InAn"",""28.6"",""19"",""2024-02-26"",""11:25:58"",""Alert activated Temperatura { Sensor Value: 28.600000381469727 idpinout: 20 idpino: 19 }"""
"2428,""InAn"",""29.3"",""19"",""2024-02-26"",""11:56:08"",""Alert activated Temperatura { Sensor Value: 29.299999237060547 idpinout: 20 idpino: 19 }"""
"2429,""InAn"",""28.8"",""19"",""2024-02-26"",""12:26:18"",""Alert activated Temperatura { Sensor Value: 28.799999237060547 idpinout: 20 idpino: 19 }"""
"2430,""InAn"",""28.9"",""19"",""2024-02-26"",""12:56:24"",""Alert activated Temperatura { Sensor Value: 28.899999618530273 idpinout: 20 idpino: 19 }"""
"2431,""InAn"",""29.4"",""19"",""2024-02-26"",""13:26:41"",""Alert activated Temperatura { Sensor Value: 29.399999618530273 idpinout: 20 idpino: 19 }"""
"2432,""InAn"",""30.0"",""19"",""2024-02-26"",""14:42:55"",""Alert activated Temperatura { Sensor Value: 30.0 idpinout: 20 idpino: 19 }"""
"2433,""InAn"",""29.1"",""19"",""2024-02-26"",""15:13:01"",""Alert activated Temperatura { Sensor Value: 29.100000381469727 idpinout: 20 idpino: 19 }"""
"2434,""InAn"",""29.2"",""19"",""2024-02-26"",""15:43:07"",""Alert activated Temperatura { Sensor Value: 29.200000762939453 idpinout: 20 idpino: 19 }"""
"2435,""InAn"",""28.5"",""19"",""2024-02-26"",""16:13:16"",""Alert activated Temperatura { Sensor Value: 28.5 idpinout: 20 idpino: 19 }"""
"2436,""InAn"",""27.8"",""19"",""2024-02-26"",""16:43:28"",""Alert activated Temperatura { Sensor Value: 27.799999237060547 idpinout: 20 idpino: 19 }"""
"2437,""InAn"",""28.2"",""19"",""2024-02-26"",""17:13:36"",""Alert activated Temperatura { Sensor Value: 28.200000762939453 idpinout: 20 idpino: 19 }"""
"2438,""InAn"",""27.9"",""19"",""2024-02-26"",""17:43:42"",""Alert activated Temperatura { Sensor Value: 27.899999618530273 idpinout: 20 idpino: 19 }"""
"2439,""InAn"",""27.2"",""19"",""2024-02-26"",""18:13:53"",""Alert activated Temperatura { Sensor Value: 27.200000762939453 idpinout: 20 idpino: 19 }"""
"2440,""InAn"",""27.1"",""19"",""2024-02-26"",""18:44:05"",""Alert activated Temperatura { Sensor Value: 27.100000381469727 idpinout: 20 idpino: 19 }"""
"2441,""InAn"",""27.3"",""19"",""2024-02-26"",""19:14:12"",""Alert activated Temperatura { Sensor Value: 27.299999237060547 idpinout: 20 idpino: 19 }"""
"2442,""InAn"",""27.3"",""19"",""2024-02-26"",""19:44:19"",""Alert activated Temperatura { Sensor Value: 27.299999237060547 idpinout: 20 idpino: 19 }"""
"2443,""InAn"",""28.1"",""19"",""2024-02-26"",""20:14:28"",""Alert activated Temperatura { Sensor Value: 28.100000381469727 idpinout: 20 idpino: 19 }"""
"2444,""InAn"",""28.4"",""19"",""2024-02-26"",""20:44:35"",""Alert activated Temperatura { Sensor Value: 28.399999618530273 idpinout: 20 idpino: 19 }"""
"2445,""InAn"",""28.6"",""19"",""2024-02-26"",""21:14:51"",""Alert activated Temperatura { Sensor Value: 28.600000381469727 idpinout: 20 idpino: 19 }"""
"2446,""InAn"",""28.4"",""19"",""2024-02-26"",""21:45:01"",""Alert activated Temperatura { Sensor Value: 28.399999618530273 idpinout: 20 idpino: 19 }"""
"2447,""InAn"",""28.4"",""19"",""2024-02-26"",""22:15:08"",""Alert activated Temperatura { Sensor Value: 28.399999618530273 idpinout: 20 idpino: 19 }"""
"2448,""InAn"",""28.3"",""19"",""2024-02-26"",""22:45:20"",""Alert activated Temperatura { Sensor Value: 28.299999237060547 idpinout: 20 idpino: 19 }"""
"2449,""InAn"",""28.1"",""19"",""2024-02-26"",""23:15:32"",""Alert activated Temperatura { Sensor Value: 28.100000381469727 idpinout: 20 idpino: 19 }"""
"2450,""InAn"",""27.8"",""19"",""2024-02-26"",""23:45:45"",""Alert activated Temperatura { Sensor Value: 27.799999237060547 idpinout: 20 idpino: 19 }"""
"2451,""InAn"",""77.0"",""19"",""2024-02-26"",""23:49:06"",""Alert activated  Humedad { Sensor Value: 77.0 idpinout: 21 idpino: 19 }"""
"2452,""InAn"",""27.8"",""19"",""2024-02-27"",""00:15:54"",""Alert activated Temperatura { Sensor Value: 27.799999237060547 idpinout: 20 idpino: 19 }"""
"2453,""InAn"",""77.0"",""19"",""2024-02-27"",""00:20:36"",""Alert activated  Humedad { Sensor Value: 77.0 idpinout: 21 idpino: 19 }"""
"2454,""InAn"",""27.7"",""19"",""2024-02-27"",""00:46:03"",""Alert activated Temperatura { Sensor Value: 27.700000762939453 idpinout: 20 idpino: 19 }"""
"2455,""InAn"",""77.3"",""19"",""2024-02-27"",""00:50:44"",""Alert activated  Humedad { Sensor Value: 77.30000305175781 idpinout: 21 idpino: 19 }"""
"2456,""InAn"",""27.6"",""19"",""2024-02-27"",""01:16:16"",""Alert activated Temperatura { Sensor Value: 27.600000381469727 idpinout: 20 idpino: 19 }"""
"2457,""InAn"",""77.2"",""19"",""2024-02-27"",""01:20:55"",""Alert activated  Humedad { Sensor Value: 77.19999694824219 idpinout: 21 idpino: 19 }"""
"2458,""InAn"",""27.6"",""19"",""2024-02-27"",""01:46:26"",""Alert activated Temperatura { Sensor Value: 27.600000381469727 idpinout: 20 idpino: 19 }"""
"2459,""InAn"",""77.3"",""19"",""2024-02-27"",""01:51:03"",""Alert activated  Humedad { Sensor Value: 77.30000305175781 idpinout: 21 idpino: 19 }"""
"2460,""InAn"",""27.6"",""19"",""2024-02-27"",""02:16:39"",""Alert activated Temperatura { Sensor Value: 27.600000381469727 idpinout: 20 idpino: 19 }"""
"2461,""InAn"",""77.2"",""19"",""2024-02-27"",""02:21:16"",""Alert activated  Humedad { Sensor Value: 77.19999694824219 idpinout: 21 idpino: 19 }"""
"2462,""InAn"",""27.5"",""19"",""2024-02-27"",""02:46:46"",""Alert activated Temperatura { Sensor Value: 27.5 idpinout: 20 idpino: 19 }"""
"2463,""InAn"",""77.3"",""19"",""2024-02-27"",""02:51:27"",""Alert activated  Humedad { Sensor Value: 77.30000305175781 idpinout: 21 idpino: 19 }"""
"2464,""InAn"",""27.4"",""19"",""2024-02-27"",""03:16:58"",""Alert activated Temperatura { Sensor Value: 27.399999618530273 idpinout: 20 idpino: 19 }"""
"2465,""InAn"",""77.1"",""19"",""2024-02-27"",""03:21:34"",""Alert activated  Humedad { Sensor Value: 77.0999984741211 idpinout: 21 idpino: 19 }"""
"2466,""InAn"",""27.4"",""19"",""2024-02-27"",""03:47:10"",""Alert activated Temperatura { Sensor Value: 27.399999618530273 idpinout: 20 idpino: 19 }"""
"2467,""InAn"",""77.4"",""19"",""2024-02-27"",""03:51:46"",""Alert activated  Humedad { Sensor Value: 77.4000015258789 idpinout: 21 idpino: 19 }"""
"2468,""InAn"",""27.3"",""19"",""2024-02-27"",""04:17:17"",""Alert activated Temperatura { Sensor Value: 27.299999237060547 idpinout: 20 idpino: 19 }"""
"2469,""InAn"",""77.4"",""19"",""2024-02-27"",""04:21:54"",""Alert activated  Humedad { Sensor Value: 77.4000015258789 idpinout: 21 idpino: 19 }"""
"2470,""InAn"",""27.3"",""19"",""2024-02-27"",""04:47:28"",""Alert activated Temperatura { Sensor Value: 27.299999237060547 idpinout: 20 idpino: 19 }"""
"2471,""InAn"",""77.5"",""19"",""2024-02-27"",""04:52:07"",""Alert activated  Humedad { Sensor Value: 77.5 idpinout: 21 idpino: 19 }"""
"2472,""InAn"",""27.2"",""19"",""2024-02-27"",""05:17:36"",""Alert activated Temperatura { Sensor Value: 27.200000762939453 idpinout: 20 idpino: 19 }"""
"2473,""InAn"",""78.0"",""19"",""2024-02-27"",""05:22:20"",""Alert activated  Humedad { Sensor Value: 78.0 idpinout: 21 idpino: 19 }"""
"2474,""InAn"",""27.1"",""19"",""2024-02-27"",""05:47:42"",""Alert activated Temperatura { Sensor Value: 27.100000381469727 idpinout: 20 idpino: 19 }"""
"2475,""InAn"",""78.4"",""19"",""2024-02-27"",""05:52:30"",""Alert activated  Humedad { Sensor Value: 78.4000015258789 idpinout: 21 idpino: 19 }"""
"2476,""InAn"",""26.1"",""19"",""2024-02-27"",""06:17:50"",""Alert activated Temperatura { Sensor Value: 26.100000381469727 idpinout: 20 idpino: 19 }"""
"2477,""InAn"",""80.0"",""19"",""2024-02-27"",""06:34:17"",""Alert activated  Humedad { Sensor Value: 80.0 idpinout: 21 idpino: 19 }"""
"2478,""InAn"",""27.0"",""19"",""2024-02-27"",""06:47:55"",""Alert activated Temperatura { Sensor Value: 27.0 idpinout: 20 idpino: 19 }"""
"2479,""InAn"",""78.6"",""19"",""2024-02-27"",""07:04:23"",""Alert activated  Humedad { Sensor Value: 78.5999984741211 idpinout: 21 idpino: 19 }"""
"2480,""InAn"",""27.5"",""19"",""2024-02-27"",""07:18:08"",""Alert activated Temperatura { Sensor Value: 27.5 idpinout: 20 idpino: 19 }"""
"2481,""InAn"",""78.6"",""19"",""2024-02-27"",""07:34:31"",""Alert activated  Humedad { Sensor Value: 78.5999984741211 idpinout: 21 idpino: 19 }"""
"2482,""InAn"",""27.6"",""19"",""2024-02-27"",""07:48:21"",""Alert activated Temperatura { Sensor Value: 27.600000381469727 idpinout: 20 idpino: 19 }"""
"2483,""InAn"",""28.1"",""19"",""2024-02-28"",""16:52:50"",""Alert activated Temperatura { Sensor Value: 28.100000381469727 idpinout: 20 idpino: 19 }"""
